1411949056.415513,0
1411949056.430323,0
1411949056.444058,0
1411949056.458200,0
1411949056.473636,0
1411949056.487475,0
1411949056.502777,0
1411949056.516497,0
1411949056.531027,0
1411949056.546350,0
1411949056.560426,0
1411949056.575983,0
1411949056.590827,0
1411949056.605401,0
1411949056.620320,0
1411949056.635175,0
1411949056.648972,0
1411949056.663586,0
1411949056.677410,0
1411949056.692563,0
1411949056.706651,0
1411949056.721313,0
1411949056.736075,0
1411949056.749557,0
1411949056.764046,0
1411949056.777679,0
1411949056.792420,0
1411949056.807305,0
1411949056.821660,0
1411949056.836881,0
1411949056.851771,0
1411949056.866674,0
1411949056.880584,0
1411949056.896236,0
1411949056.910418,0
1411949056.925490,0
1411949056.940336,0
1411949056.955240,0
1411949056.969236,0
1411949056.984400,0
1411949056.998328,0
1411949057.012514,0
1411949057.027685,0
1411949057.042331,0
1411949057.056457,0
1411949057.070498,0
1411949057.084994,0
1411949057.099717,0
1411949057.113531,0
1411949057.128380,0
1411949057.142481,0
1411949057.157342,0
1411949057.172002,0
1411949057.185702,0
1411949057.200217,0
1411949057.213965,0
1411949057.227988,0
1411949057.242469,0
1411949057.256416,0
1411949057.270579,0
1411949057.285584,0
1411949057.300426,0
1411949057.316314,0
1411949057.330367,0
1411949057.345404,0
1411949057.360148,0
1411949057.374158,0
1411949057.389069,0
1411949057.403166,0
1411949057.418122,0
1411949057.432051,0
1411949057.446862,0
1411949057.461582,0
1411949057.475220,0
1411949057.489281,0
1411949057.503395,0
1411949057.517180,0
1411949057.531961,0
1411949057.546857,0
1411949057.561360,0
1411949057.576893,0
1411949057.590655,0
1411949057.607711,0
1411949057.621336,0
1411949057.635035,0
1411949057.650175,0
1411949057.664176,0
1411949057.678345,0
1411949057.695186,0
1411949057.709279,0
1411949057.724010,0
1411949057.737663,0
1411949057.751870,0
1411949057.766738,0
1411949057.781164,0
1411949057.796534,0
1411949057.810645,0
1411949057.825325,0
1411949057.839192,0
1411949057.853977,0
1411949057.868796,1
1411949057.884035,0
1411949057.898845,0
1411949057.912641,0
1411949057.927581,0
1411949057.942855,0
1411949057.956948,0
1411949057.971269,0
1411949057.985133,0
1411949057.999146,0
1411949058.014068,0
1411949058.027858,0
1411949058.042095,0
1411949058.056837,0
1411949058.072147,0
1411949058.085922,0
1411949058.101144,0
1411949058.115175,0
1411949058.131384,0
1411949058.145339,0
1411949058.160545,0
1411949058.174474,0
1411949058.189461,0
1411949058.203139,0
1411949058.218086,0
1411949058.232435,0
1411949058.246409,0
1411949058.261474,0
1411949058.275955,0
1411949058.290374,0
1411949058.304337,0
1411949058.319114,0
1411949058.333257,0
1411949058.347229,0
1411949058.362073,0
1411949058.376878,0
1411949058.390741,0
1411949058.404593,0
1411949058.419354,0
1411949058.433084,0
1411949058.448139,0
1411949058.461071,0
1411949058.475745,0
1411949058.489484,0
1411949058.503198,0
1411949058.517174,0
1411949058.531459,0
1411949058.545286,0
1411949058.559972,0
1411949058.574576,0
1411949058.588805,0
1411949058.604189,0
1411949058.617966,0
1411949058.632997,0
1411949058.648504,0
1411949058.662029,0
1411949058.676876,0
1411949058.690966,0
1411949058.705816,0
1411949058.719697,0
1411949058.734888,0
1411949058.749554,0
1411949058.764444,0
1411949058.779003,0
1411949058.793675,0
1411949058.808434,0
1411949058.822487,0
1411949058.836374,0
1411949058.850703,0
1411949058.866178,0
1411949058.881710,0
1411949058.895627,0
1411949058.910308,0
1411949058.923455,0
1411949058.938635,0
1411949058.953798,0
1411949058.968626,0
1411949058.983360,0
1411949058.995898,0
1411949059.010159,0
1411949059.024161,0
1411949059.038053,0
1411949059.052092,0
1411949059.065939,0
1411949059.079974,0
1411949059.094884,0
1411949059.108716,0
1411949059.124096,0
1411949059.138028,0
1411949059.151859,0
1411949059.165672,0
1411949059.179276,0
1411949059.193425,0
1411949059.209359,0
1411949059.222965,0
1411949059.237794,0
1411949059.251245,0
1411949059.266334,0
1411949059.280631,0
1411949059.294987,0
1411949059.310017,0
1411949059.323897,0
1411949059.339171,0
1411949059.354333,0
1411949059.368133,0
1411949059.381592,0
1411949059.396925,0
1411949059.410956,0
1411949059.425797,0
1411949059.440255,0
1411949059.453865,0
1411949059.467746,0
1411949059.481329,0
1411949059.496019,0
1411949059.509214,0
1411949059.523792,0
1411949059.537705,0
1411949059.551552,0
1411949059.566813,0
1411949059.579739,0
1411949059.595064,0
1411949059.608992,0
1411949059.622809,0
1411949059.637346,0
1411949059.651970,0
1411949059.666036,0
1411949059.680370,0
1411949059.694316,0
1411949059.709350,0
1411949059.724371,0
1411949059.738332,0
1411949059.752651,0
1411949059.767416,0
1411949059.781558,0
1411949059.796142,0
1411949059.811025,0
1411949059.825013,0
1411949059.838850,0
1411949059.853458,0
1411949059.868516,0
1411949059.881459,0
1411949059.898290,0
1411949059.911016,0
1411949059.925514,0
1411949059.939319,0
1411949059.953873,0
1411949059.967731,0
1411949059.981680,0
1411949059.996490,0
1411949060.010587,0
1411949060.025392,0
1411949060.039313,0
1411949060.054175,0
1411949060.068616,0
1411949060.082901,0
1411949060.097613,0
1411949060.111186,0
1411949060.126816,0
1411949060.141352,0
1411949060.155855,0
1411949060.170335,0
1411949060.184006,0
1411949060.199070,0
1411949060.212876,0
1411949060.228474,0
1411949060.242528,0
1411949060.256540,0
1411949060.271824,0
1411949060.285564,0
1411949060.300298,0
1411949060.313683,0
1411949060.329160,0
1411949060.343899,0
1411949060.358718,0
1411949060.373349,0
1411949060.387024,0
1411949060.401950,0
1411949060.415868,0
1411949060.430739,0
1411949060.444600,0
1411949060.459802,0
1411949060.472540,0
1411949060.487717,0
1411949060.501695,0
1411949060.516902,0
1411949060.530529,0
1411949060.544474,0
1411949060.558501,0
1411949060.573441,0
1411949060.588125,0
1411949060.603706,0
1411949060.618136,0
1411949060.632008,0
1411949060.645506,0
1411949060.660236,0
1411949060.674826,0
1411949060.688784,0
1411949060.703636,0
1411949060.719708,0
1411949060.734750,0
1411949060.748498,0
1411949060.763781,0
1411949060.778807,0
1411949060.792718,0
1411949060.808012,0
1411949060.821941,0
1411949060.837124,0
1411949060.853576,0
1411949060.867664,0
1411949060.881341,0
1411949060.895896,0
1411949060.911048,0
1411949060.925087,0
1411949060.939605,0
1411949060.954453,0
1411949060.968502,0
1411949060.982389,0
1411949060.997189,0
1411949061.011772,0
1411949061.027827,0
1411949061.042647,0
1411949061.056717,0
1411949061.071133,0
1411949061.085123,0
1411949061.100148,0
1411949061.114089,0
1411949061.128876,0
1411949061.142706,0
1411949061.156177,0
1411949061.169880,0
1411949061.184789,0
1411949061.199561,0
1411949061.214189,0
1411949061.228007,0
1411949061.242320,0
1411949061.257022,0
1411949061.271606,0
1411949061.285431,0
1411949061.300462,0
1411949061.315086,0
1411949061.329117,0
1411949061.343355,0
1411949061.356572,0
1411949061.369285,0
1411949061.382314,0
1411949061.394604,0
1411949061.409256,0
1411949061.422823,0
1411949061.437654,0
1411949061.451479,0
1411949061.466201,0
1411949061.480283,0
1411949061.494393,0
1411949061.509165,0
1411949061.523140,0
1411949061.537830,0
1411949061.552625,0
1411949061.566461,0
1411949061.581419,0
1411949061.596458,0
1411949061.609647,0
1411949061.624093,0
1411949061.639627,0
1411949061.653816,0
1411949061.668942,0
1411949061.683868,0
1411949061.697950,0
1411949061.712880,0
1411949061.726775,0
1411949061.740980,0
1411949061.755626,0
1411949061.770367,0
1411949061.784377,0
1411949061.799809,0
1411949061.815296,0
1411949061.829847,0
1411949061.843608,0
1411949061.859765,0
1411949061.874090,0
1411949061.888016,0
1411949061.902161,0
1411949061.916724,0
1411949061.929452,0
1411949061.944233,0
1411949061.958177,0
1411949061.973241,0
1411949061.987264,0
1411949062.002330,0
1411949062.016435,0
1411949062.031143,0
1411949062.046364,0
1411949062.060409,0
1411949062.075839,0
1411949062.089708,0
1411949062.104269,0
1411949062.119081,0
1411949062.133181,0
1411949062.146992,0
1411949062.161000,0
1411949062.174845,0
1411949062.190348,0
1411949062.206174,0
1411949062.220387,0
1411949062.235022,0
1411949062.249963,0
1411949062.263761,0
1411949062.278370,0
1411949062.291884,0
1411949062.305612,0
1411949062.320596,0
1411949062.334306,0
1411949062.348358,0
1411949062.362329,0
1411949062.377215,0
1411949062.391941,0
1411949062.405636,0
1411949062.420955,0
1411949062.436372,0
1411949062.450401,0
1411949062.464208,0
1411949062.479197,0
1411949062.493234,0
1411949062.508452,0
1411949062.522321,0
1411949062.536438,0
1411949062.551676,0
1411949062.565330,0
1411949062.580430,0
1411949062.594329,0
1411949062.608826,0
1411949062.623881,0
1411949062.637871,0
1411949062.652529,0
1411949062.666190,0
1411949062.680002,0
1411949062.694999,0
1411949062.709498,0
1411949062.723820,0
1411949062.737730,0
1411949062.751430,0
1411949062.766334,0
1411949062.780255,0
1411949062.795101,0
1411949062.809263,0
1411949062.823897,0
1411949062.838314,0
1411949062.853143,0
1411949062.867064,0
1411949062.882328,0
1411949062.897044,0
1411949062.911968,0
1411949062.927212,0
1411949062.941547,0
1411949062.956351,0
1411949062.970217,0
1411949062.985117,0
1411949063.000021,0
1411949063.013015,0
1411949063.027613,0
1411949063.041590,0
1411949063.056232,0
1411949063.071133,0
1411949063.085054,0
1411949063.098845,0
1411949063.112924,0
1411949063.126807,0
1411949063.140998,0
1411949063.155930,0
1411949063.170398,0
1411949063.184251,0
1411949063.198105,0
1411949063.211995,0
1411949063.227036,0
1411949063.240073,0
1411949063.255308,0
1411949063.269182,0
1411949063.284526,0
1411949063.298373,0
1411949063.312311,0
1411949063.327537,0
1411949063.341392,0
1411949063.356399,0
1411949063.370751,0
1411949063.386201,0
1411949063.400446,0
1411949063.415271,0
1411949063.429553,0
1411949063.444631,0
1411949063.457801,0
1411949063.473505,0
1411949063.488459,0
1411949063.502333,0
1411949063.516300,0
1411949063.531663,0
1411949063.545618,0
1411949063.560124,0
1411949063.574892,0
1411949063.590231,0
1411949063.604577,0
1411949063.618689,0
1411949063.632546,0
1411949063.646484,0
1411949063.660882,0
1411949063.674794,0
1411949063.689478,0
1411949063.703059,0
1411949063.716906,0
1411949063.732113,0
1411949063.747182,0
1411949063.761394,0
1411949063.776811,0
1411949063.790534,0
1411949063.807167,0
1411949063.821259,0
1411949063.836453,0
1411949063.850086,0
1411949063.863704,0
1411949063.877343,0
1411949063.892032,0
1411949063.905706,0
1411949063.919838,0
1411949063.934638,0
1411949063.948664,0
1411949063.963497,0
1411949063.977350,0
1411949063.992012,0
1411949064.008499,0
1411949064.022361,0
1411949064.036360,0
1411949064.051102,0
1411949064.065298,0
1411949064.080206,0
1411949064.094099,0
1411949064.109044,0
1411949064.123802,0
1411949064.137604,0
1411949064.152293,0
1411949064.166197,0
1411949064.180677,0
1411949064.195063,0
1411949064.210325,0
1411949064.224363,0
1411949064.238095,0
1411949064.251918,0
1411949064.267201,0
1411949064.281169,0
1411949064.296434,0
1411949064.310626,0
1411949064.325376,0
1411949064.340231,0
1411949064.354060,0
1411949064.368105,0
1411949064.381956,0
1411949064.395800,0
1411949064.409903,0
1411949064.424545,0
1411949064.438534,0
1411949064.453651,0
1411949064.467534,0
1411949064.482515,0
1411949064.496933,0
1411949064.511952,0
1411949064.526814,0
1411949064.541572,0
1411949064.555644,0
1411949064.570580,0
1411949064.585157,0
1411949064.599431,0
1411949064.616350,0
1411949064.630552,0
1411949064.644582,0
1411949064.660002,0
1411949064.673931,0
1411949064.689122,0
1411949064.702805,0
1411949064.717370,0
1411949064.731276,0
1411949064.746518,0
1411949064.760331,0
1411949064.775628,0
1411949064.790207,0
1411949064.804345,0
1411949064.818188,0
1411949064.833085,0
1411949064.848027,0
1411949064.862094,0
1411949064.877415,0
1411949064.892384,0
1411949064.907393,0
1411949064.921720,0
1411949064.936561,0
1411949064.949919,0
1411949064.963807,0
1411949064.978883,0
1411949064.992945,0
1411949065.007844,0
1411949065.023472,0
1411949065.037233,0
1411949065.053073,0
1411949065.066924,0
1411949065.080179,0
1411949065.095163,0
1411949065.111150,0
1411949065.125151,0
1411949065.140234,0
1411949065.153936,0
1411949065.168710,0
1411949065.182522,0
1411949065.195143,0
1411949065.209440,0
1411949065.224477,0
1411949065.238445,0
1411949065.252783,0
1411949065.267787,0
1411949065.281328,0
1411949065.296011,0
1411949065.309944,0
1411949065.324690,0
1411949065.338965,0
1411949065.353744,0
1411949065.367322,0
1411949065.380749,0
1411949065.394054,0
1411949065.406394,0
1411949065.419941,0
1411949065.433210,0
1411949065.448097,0
1411949065.462310,0
1411949065.476705,0
1411949065.490943,0
1411949065.505648,0
1411949065.519678,0
1411949065.534852,0
1411949065.548941,0
1411949065.563690,0
1411949065.577437,0
1411949065.592384,0
1411949065.606204,0
1411949065.620822,0
1411949065.635392,0
1411949065.649612,0
1411949065.663568,0
1411949065.678467,0
1411949065.693797,0
1411949065.707509,0
